id,name,uri,artist,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
4fuLuM6u6s4hUO7zkVJCIv,Canto de Ossanha,spotify:track:4fuLuM6u6s4hUO7zkVJCIv,"Maysa, ",0.942,0.492,0.271,0.0000125,0.0974,-8.789,0.0889,139.806,0.353
4nA0biSjtvOL41Hd9MBXqR,Ain't My Fault,spotify:track:4nA0biSjtvOL41Hd9MBXqR,"Zara Larsson, ",0.00778,0.576,0.782,0,0.285,-4.825,0.0296,141.153,0.353
32m3Omefuw5UynvibnMMOY,Fiesta - Remix,spotify:track:32m3Omefuw5UynvibnMMOY,"Bomba Estéreo, Will Smith, Ricky Reed, ",0.00904,0.614,0.907,0.000131,0.36,-2.536,0.143,122.906,0.354
4dlh921u5Ojn59FK2TOC24,Beautiful Surprise,spotify:track:4dlh921u5Ojn59FK2TOC24,"India.Arie, ",0.389,0.452,0.229,0,0.143,-11.802,0.0421,76.131,0.355
7BhZDvzJV21Dd5bY9xvtII,Between the Bars,spotify:track:7BhZDvzJV21Dd5bY9xvtII,"Elliott Smith, ",0.937,0.519,0.0774,0.886,0.107,-23.593,0.0629,135.245,0.356
3yT72lp7CMiGKiuqJUq5Ss,Borrowed Lives (feat. NVDES),spotify:track:3yT72lp7CMiGKiuqJUq5Ss,"Pierce Fulton, NVDES, ",0.0711,0.719,0.737,0.00285,0.304,-5.219,0.032,127.991,0.356
7jib7AfCM6wU5KjaA6Zt5d,Let's Call the Whole Thing Off,spotify:track:7jib7AfCM6wU5KjaA6Zt5d,"Seamus Blake, Chris Cheek, ",0.679,0.491,0.303,0.0797,0.14,-13.365,0.0483,142.109,0.358
0ELQGxXgUafqOu80urrauc,Trust Somebody,spotify:track:0ELQGxXgUafqOu80urrauc,"Jackie Greene, ",0.0669,0.547,0.577,0,0.143,-5.331,0.0286,133.859,0.358
31jzyAcjx8yaU7A0tUNgTO,Perfect,spotify:track:31jzyAcjx8yaU7A0tUNgTO,"Lucie Silvas, ",0.793,0.312,0.332,0,0.155,-4.718,0.0393,169.221,0.358
3GBlLqIYgB8zWaeWDNJzdh,Capsize,spotify:track:3GBlLqIYgB8zWaeWDNJzdh,"FRENSHIP, Emily Warren, ",0.042,0.681,0.708,0.14,0.682,-6.019,0.0304,92.993,0.359
4T2SmVJPtDdugk5j5xV1d5,You And Me,spotify:track:4T2SmVJPtDdugk5j5xV1d5,"Lifehouse, ",0.115,0.458,0.428,0,0.161,-7.835,0.0268,139.9,0.359
4qH3RkbFgzxYyXUD8YC8kr,Capsize,spotify:track:4qH3RkbFgzxYyXUD8YC8kr,"FRENSHIP, Emily Warren, ",0.042,0.681,0.708,0.14,0.676,-6.019,0.0304,92.993,0.359
3hAzODuMR1gL72mawBMb6I,Feels So Right,spotify:track:3hAzODuMR1gL72mawBMb6I,"MAALA, ",0.314,0.54,0.427,0.0000131,0.156,-6.78,0.0506,183.936,0.36
1wmLLUmH0mNjDkyS5eW6ge,Half A Native,spotify:track:1wmLLUmH0mNjDkyS5eW6ge,"Buxton, ",0.895,0.553,0.444,0.882,0.4,-12.916,0.0291,106.014,0.361
3gvAGvbMCRvVDDp8ZaIPV5,Lost in My Mind,spotify:track:3gvAGvbMCRvVDDp8ZaIPV5,"The Head and the Heart, ",0.451,0.375,0.546,0.000312,0.278,-8.16,0.0294,95.361,0.361
5TDxhVHsd9AxcWieCsYtcs,Stone,spotify:track:5TDxhVHsd9AxcWieCsYtcs,"Alessia Cara, Sebastian Kole, ",0.308,0.763,0.503,0.0000321,0.0904,-5.875,0.0323,128.023,0.362
6SQx5fpFMzeBrKsmj6xn1i,Back At One,spotify:track:6SQx5fpFMzeBrKsmj6xn1i,"Brian McKnight, ",0.443,0.631,0.447,0.00000157,0.161,-8.043,0.0283,134.067,0.363
5W4euf5WPJdAf3hUX1jF8c,Amen,spotify:track:5W4euf5WPJdAf3hUX1jF8c,"Cuebrick, RBYN, ",0.0131,0.448,0.764,0.101,0.125,-3.524,0.157,128.139,0.363
7BAAhI1TT3dDBS3WKrJhyZ,Keep You in Mind,spotify:track:7BAAhI1TT3dDBS3WKrJhyZ,"Guordan Banks, ",0.625,0.633,0.611,0.00219,0.107,-6.56,0.0443,167.977,0.364
2UXEwIOtNGUUgGdXnds8V7,Closer,spotify:track:2UXEwIOtNGUUgGdXnds8V7,"Goapele, ",0.462,0.714,0.436,0.0117,0.107,-6.471,0.0342,93.025,0.364
5Opx1U7Rohfc06VDphr5qt,Windy,spotify:track:5Opx1U7Rohfc06VDphr5qt,"Scarlet Pleasure, ",0.0388,0.772,0.583,0,0.112,-7.202,0.0509,99.011,0.365
5GQBDz6S6KuurT5GXFtfiV,Come First,spotify:track:5GQBDz6S6KuurT5GXFtfiV,"Terror Jr, ",0.123,0.749,0.198,0.000451,0.0866,-11.747,0.323,95.084,0.366
1oHCgpheYhmhQbhCmbhpWn,Mercy,spotify:track:1oHCgpheYhmhQbhCmbhpWn,"Shawn Mendes, ",0.131,0.409,0.686,0,0.11,-4.893,0.177,147.929,0.367
3G9ETaH55bMQx8hwNhAgbU,The Stable Song,spotify:track:3G9ETaH55bMQx8hwNhAgbU,"Gregory Alan Isakov, ",0.633,0.625,0.432,0.00242,0.127,-11.948,0.0283,137.926,0.368
3aDzxZK00STXm41wUiuKS2,We Don't Eat,spotify:track:3aDzxZK00STXm41wUiuKS2,"James Vincent McMorrow, ",0.91,0.432,0.372,0.0105,0.121,-12.494,0.0481,124.019,0.369
79uEE6rjTMWzduoAvWFbZR,Samba do Avião,spotify:track:79uEE6rjTMWzduoAvWFbZR,"Miúcha, Antônio Carlos Jobim, ",0.767,0.529,0.649,0,0.454,-9.992,0.0862,157.736,0.369
1yhuvsoxqYNw7gDgs7c8bW,Coração Vagabundo,spotify:track:1yhuvsoxqYNw7gDgs7c8bW,"Gal Costa, Caetano Veloso, ",0.785,0.577,0.312,0.0976,0.138,-13.453,0.0448,80.698,0.369
2OTovEYN1lx57YfLEe4ylM,Funtimes in Babylon,spotify:track:2OTovEYN1lx57YfLEe4ylM,"Father John Misty, ",0.74,0.536,0.489,0,0.0948,-7.669,0.0319,104.598,0.37
7Jl757vT5eNqemc6PtY2dA,Zero,spotify:track:7Jl757vT5eNqemc6PtY2dA,"Liniker e os Caramelows, ",0.823,0.514,0.289,0,0.185,-12.24,0.034,77.493,0.37
6QJJcMI7Iv7iHetshB2v0e,Lamento No Morro,spotify:track:6QJJcMI7Iv7iHetshB2v0e,"Nara Leão, ",0.816,0.38,0.397,0.018,0.122,-11.024,0.0317,139.461,0.371
19nmphx2ubJiYnZBMMI6ud,Broken Souls,spotify:track:19nmphx2ubJiYnZBMMI6ud,"APEK, Shanahan, Andrew Jackson, ",0.145,0.587,0.769,0,0.0839,-5.977,0.045,127.945,0.371
6pZOrJ9w1HbZJWu9TvBzIs,Brother Hiroshi,spotify:track:6pZOrJ9w1HbZJWu9TvBzIs,"Anthony Wonsey Trio, Richie Goods, Tony Reedus, ",0.7,0.571,0.474,0.59,0.196,-11.634,0.0333,62.545,0.372
13fIg7eB5MP9slSQayHhjH,Let's Stay Together - Midnight Mix,spotify:track:13fIg7eB5MP9slSQayHhjH,"Eric Benét, ",0.517,0.769,0.322,0,0.072,-6.615,0.0373,102.111,0.372
1GWVyqmjhJkUfqaJwUk8Xi,Lake By the Ocean,spotify:track:1GWVyqmjhJkUfqaJwUk8Xi,"Maxwell, ",0.49,0.608,0.652,0,0.348,-4.844,0.0953,76.02,0.373
0Hb2wHT0WevP1oSjp1Ubev,Wild Country,spotify:track:0Hb2wHT0WevP1oSjp1Ubev,"Wake Owl, ",0.451,0.554,0.566,0.000364,0.128,-8.728,0.0295,86.051,0.374
0hcWKHCgdvsBAHkbLCrwQN,Tears of Joy,spotify:track:0hcWKHCgdvsBAHkbLCrwQN,"Slow Club, ",0.267,0.644,0.52,0,0.362,-8.583,0.063,142.736,0.374
7gBj0VgcuAgkXkiRRYvSmK,Stay,spotify:track:7gBj0VgcuAgkXkiRRYvSmK,"Kygo, Maty Noyes, ",0.0444,0.648,0.736,0.000137,0.171,-7.948,0.0385,103.027,0.376
1ZczOoLuCyDO5dKUPndxf5,Say a Little Prayer - Live,spotify:track:1ZczOoLuCyDO5dKUPndxf5,"Lianne La Havas, ",0.84,0.492,0.326,0,0.696,-6.416,0.0505,112.218,0.377
0k2ZJ0m9z3FVkeFhgB5QiW,Silly Things,spotify:track:0k2ZJ0m9z3FVkeFhgB5QiW,"Wild Child, ",0.736,0.513,0.528,0.00000782,0.109,-7.162,0.0643,141.415,0.378
1X1SYbh4YcezyQylTEMk9Y,Sly (feat. Winston Surfshirt) - Fortunes Remix,spotify:track:1X1SYbh4YcezyQylTEMk9Y,"Polographia, Winston Surfshirt, Fortunes, ",0.603,0.789,0.441,0.000016,0.0827,-8.063,0.239,110.085,0.378
6xraWJ8FdIJ8c8HpwXhNgs,Windy,spotify:track:6xraWJ8FdIJ8c8HpwXhNgs,"Scarlet Pleasure, ",0.0573,0.628,0.568,0,0.11,-7.354,0.101,198.074,0.379
6AQGlm2uDrOVXPVJE4hrNu,Lost In My Mind,spotify:track:6AQGlm2uDrOVXPVJE4hrNu,"The Head and the Heart, ",0.43,0.372,0.542,0.000335,0.282,-8.113,0.0288,95.34,0.38
3EVBx6WnnMj0qGpcPHjECA,Hurts So Good,spotify:track:3EVBx6WnnMj0qGpcPHjECA,"Astrid S, ",0.0747,0.671,0.609,0,0.0958,-5.02,0.0508,120.054,0.38
2YVGvtfEQall8Grv3CTfgq,Soundwaves of Gold,spotify:track:2YVGvtfEQall8Grv3CTfgq,"The Daydream Club, ",0.753,0.601,0.538,0,0.0991,-5.993,0.0297,149.963,0.383
2meEiZKWkiN28gITzFwQo5,Into You,spotify:track:2meEiZKWkiN28gITzFwQo5,"Ariana Grande, ",0.0153,0.636,0.728,0.00000146,0.154,-5.871,0.0999,107.986,0.384
7C9qM17pJCJi1hiFERWjm6,Terror In The Canyons (The Wounded Master),spotify:track:7C9qM17pJCJi1hiFERWjm6,"Phosphorescent, ",0.799,0.348,0.627,0.0129,0.0976,-6.674,0.0317,130.089,0.385
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),spotify:track:46lFttIf5hnUZMGvjK0Wxo,"Galantis, ",0.00711,0.506,0.805,0.00193,0.0856,-4.119,0.0469,126.008,0.385
429EttO8gs0bDo2SQfUNSm,Georgia,spotify:track:429EttO8gs0bDo2SQfUNSm,"Vance Joy, ",0.312,0.388,0.66,0.000307,0.0943,-7.372,0.0308,143.554,0.386
3i5wmHjC2dHHtF8XNX7KWv,Eternity - Radio Edit,spotify:track:3i5wmHjC2dHHtF8XNX7KWv,"Tim Mason, Marrs TV, Harrison, ",0.0044,0.568,0.807,0.0000048,0.0979,-4.967,0.0534,126.021,0.386
3aiVRVghyLm8uMZoL4U96c,Blue Monk,spotify:track:3aiVRVghyLm8uMZoL4U96c,"Ray Bryant Trio, ",0.842,0.632,0.26,0.125,0.138,-14.86,0.0346,104.741,0.387
5hzDqrcTySa1Ek9nRCRd7Q,Carry On,spotify:track:5hzDqrcTySa1Ek9nRCRd7Q,"Norah Jones, ",0.929,0.488,0.22,0.27,0.109,-14.811,0.0391,80.08,0.387
172yqxTuPMYxwCrlh9nInL,Goombah,spotify:track:172yqxTuPMYxwCrlh9nInL,"EDX, ",0.0092,0.828,0.867,0.0664,0.125,-5.247,0.0809,121.991,0.39
4l94386YhnCzduk44xzFRx,Back To You,spotify:track:4l94386YhnCzduk44xzFRx,"Twin Forks, ",0.00594,0.547,0.848,0,0.0743,-5.622,0.068,128.987,0.391
7fJtPlEZKxu6gvkfBFc5tW,Too Good,spotify:track:7fJtPlEZKxu6gvkfBFc5tW,"Drake, Rihanna, ",0.0606,0.804,0.65,0.0000705,0.102,-7.79,0.118,117.984,0.391
3gPr9tbx4jSM0nS6O9J5UZ,Blues for Sharpie,spotify:track:3gPr9tbx4jSM0nS6O9J5UZ,"David Hazeltine, ",0.624,0.493,0.283,0.109,0.117,-17.36,0.0316,73.745,0.394
2pIHetu2pPo3xagaL4m3DF,Viola Fora De Moda,spotify:track:2pIHetu2pPo3xagaL4m3DF,"Edu Lobo, ",0.111,0.569,0.794,0.00104,0.0839,-7.5,0.0436,106.055,0.395
63MRutmAXJwkxhMhPHoioS,Tired of Talking,spotify:track:63MRutmAXJwkxhMhPHoioS,"LÉON, ",0.127,0.669,0.693,0.00000294,0.174,-6.407,0.0695,100.946,0.396
63MRutmAXJwkxhMhPHoioS,Tired of Talking,spotify:track:63MRutmAXJwkxhMhPHoioS,"LÉON, ",0.127,0.669,0.693,0.00000294,0.174,-6.407,0.0695,100.946,0.396
0wCdVAzMXQRstCMaYcTRs5,Ends of the Earth,spotify:track:0wCdVAzMXQRstCMaYcTRs5,"Lord Huron, Ben Schneider, ",0.28,0.551,0.574,0.0264,0.134,-8.676,0.03,120.946,0.397
4ouHnqx22lzTZHr2hEt5aH,Our Love,spotify:track:4ouHnqx22lzTZHr2hEt5aH,"Sharon Van Etten, ",0.134,0.578,0.513,0.688,0.106,-9.868,0.0301,162.015,0.397
12mGwph2YzDIlChtq3EdXP,Alone,spotify:track:12mGwph2YzDIlChtq3EdXP,"Marshmello, ",0.0244,0.636,0.953,0.0164,0.108,-3.74,0.0353,142.011,0.397
4fpEuKIzTLmMJnYwFU0oqr,Death with Dignity,spotify:track:4fpEuKIzTLmMJnYwFU0oqr,"Sufjan Stevens, ",0.986,0.51,0.16,0.017,0.113,-21.03,0.0395,170.063,0.398
6p8IL4pN6Nov1gWDxCQkdu,Be The 1,spotify:track:6p8IL4pN6Nov1gWDxCQkdu,"Faruk Sabanci, Zane Fischer, ",0.00548,0.556,0.925,0.00000275,0.322,-3.399,0.11,127.941,0.398
0QmLbWOTGnaMgUCL8xfWiw,Angel (Live),spotify:track:0QmLbWOTGnaMgUCL8xfWiw,"Lalah Hathaway, ",0.369,0.567,0.5,0.000055,0.53,-9.294,0.033,80.626,0.4
6xM8oBy40nK1rOd8WmoOPx,Last Request,spotify:track:6xM8oBy40nK1rOd8WmoOPx,"Paolo Nutini, ",0.241,0.605,0.704,0,0.137,-6.564,0.0476,80.925,0.405
06dT0EYXrhRQV1MsvWhNGv,Bad (feat. Vassy) - Radio Edit,spotify:track:06dT0EYXrhRQV1MsvWhNGv,"David Guetta, Showtek, VASSY, ",0.00125,0.614,0.972,0.0186,0.328,-3.927,0.088,127.966,0.405
2so9nFRdufwNO4A5Bmhqwd,Diamond Mind,spotify:track:2so9nFRdufwNO4A5Bmhqwd,"Jonah Tolchin, ",0.667,0.471,0.21,0.0612,0.118,-18.761,0.0409,80.603,0.406
6rKl4Ooob8IXYFoYgRFo7b,Another,spotify:track:6rKl4Ooob8IXYFoYgRFo7b,"Greylag, ",0.651,0.578,0.608,0.00275,0.0775,-9.23,0.0305,91.007,0.406
7gh2v4IHnxdiwSgA6xluhe,Through The Fire,spotify:track:7gh2v4IHnxdiwSgA6xluhe,"Chaka Khan, ",0.166,0.569,0.589,0.00000691,0.132,-7.395,0.0306,130.865,0.407
5Sn4XTt5iCcHgX9bKeQhZf,Little More Time,spotify:track:5Sn4XTt5iCcHgX9bKeQhZf,"Ciaran Lavery, ",0.539,0.632,0.546,0.0000845,0.617,-8.57,0.0333,72.559,0.407
5cDs6McSLoPsk82YZncf7o,Você e Eu,spotify:track:5cDs6McSLoPsk82YZncf7o,"Gilberto Gil, ",0.888,0.51,0.351,0.167,0.0986,-14.127,0.0814,78.067,0.408
4NN9IyaBZRM08WLVi7P2bw,Shine - Kygo Remix / Single Edit,spotify:track:4NN9IyaBZRM08WLVi7P2bw,"Benjamin Francis Leftwich, Kygo, ",0.446,0.689,0.599,0.000156,0.541,-8.868,0.124,112.018,0.409
6ZSO7kPn8IMJFymyticbJO,Gold,spotify:track:6ZSO7kPn8IMJFymyticbJO,"Kiiara, ",0.615,0.6,0.412,0.0025,0.134,-9.343,0.344,113.049,0.409
6NSjdFYF2zxgQ7UvsKoRxy,Jackpot (The Him Remix),spotify:track:6NSjdFYF2zxgQ7UvsKoRxy,"Jocelyn Alice, ",0.021,0.624,0.864,0.000407,0.233,-5.341,0.0564,122.03,0.409
2nI6aT3cnPFoXQ1L705wcY,Some Type Of Love,spotify:track:2nI6aT3cnPFoXQ1L705wcY,"Charlie Puth, ",0.353,0.706,0.589,0,0.105,-6.051,0.08,90.491,0.41
2z6D5bIA9Wprdqi1B8nnVh,New Orleans,spotify:track:2z6D5bIA9Wprdqi1B8nnVh,"Wynton Marsalis, ",0.714,0.644,0.205,0.0482,0.051,-16.005,0.0397,118.314,0.411
5uOL0fH1zxtRJwWHpCxy98,Melt,spotify:track:5uOL0fH1zxtRJwWHpCxy98,"JONES, ",0.193,0.697,0.489,0.00848,0.102,-10.704,0.0398,100.009,0.411
4f0D7T8yswXUJ62AKLoMtS,One For Daddy-O,spotify:track:4f0D7T8yswXUJ62AKLoMtS,"Cannonball Adderley, ",0.581,0.617,0.434,0,0.131,-7.257,0.031,108.416,0.412
4JKHACLkotsxdKNF9vJYOS,Nothing Arrived - Live from Spotify London,spotify:track:4JKHACLkotsxdKNF9vJYOS,"Villagers, ",0.929,0.579,0.415,0.0018,0.671,-11.599,0.0397,102.713,0.412
0URtGENIORu1ruWHbh27F7,No Woman,spotify:track:0URtGENIORu1ruWHbh27F7,"Whitney, ",0.9,0.582,0.401,0.538,0.157,-8.731,0.028,112.357,0.414
5tIw3TsHRrY1AL4K5UwTyP,Leadlight,spotify:track:5tIw3TsHRrY1AL4K5UwTyP,"Julia Jacklin, ",0.159,0.659,0.426,0,0.166,-8.365,0.0326,110.912,0.415
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,"The Chainsmokers, Daya, ",0.157,0.532,0.869,0.00508,0.136,-5.094,0.172,159.803,0.419
4hqIZud4k60WWdnZL54fpq,Tremors (feat. Go Comet!),spotify:track:4hqIZud4k60WWdnZL54fpq,"Botnek, GO COMET!, ",0.0113,0.613,0.878,0.00764,0.213,-1.48,0.0476,127.925,0.419
1wyeyEGNOTOqOdxLmzVZdB,Desire - Gryffin Remix,spotify:track:1wyeyEGNOTOqOdxLmzVZdB,"Years & Years, ",0.0625,0.556,0.859,0.00000242,0.142,-5.39,0.0576,121.982,0.421
0AO9DGpcykQBK34LwYRBaj,I'm In Love - Tom Swoon Remix Edit,spotify:track:0AO9DGpcykQBK34LwYRBaj,"Djerem, Tom Swoon, ",0.292,0.686,0.917,0.000401,0.212,-2.725,0.0382,125.99,0.421
3WG7UMFxPC9MWbxhJIv4lN,Burn Brighter,spotify:track:3WG7UMFxPC9MWbxhJIv4lN,"Pavlova, ",0.0292,0.736,0.806,0.00237,0.485,-4.714,0.147,127.984,0.422
35j3CjgBRoqLp8LsAKsQF4,City Lights,spotify:track:35j3CjgBRoqLp8LsAKsQF4,"Avicii, ",0.00735,0.809,0.829,0.105,0.308,-5.937,0.246,128.013,0.422
26p3fcRB4MtqizEUYoaSmW,Nothing to Show For,spotify:track:26p3fcRB4MtqizEUYoaSmW,"Nathaniel Rateliff, ",0.661,0.453,0.657,0.00319,0.183,-7.737,0.0448,147.583,0.424
2NnvIfwJpJtIHCsoWU3BCz,First Began,spotify:track:2NnvIfwJpJtIHCsoWU3BCz,"PJ Morton, ",0.809,0.641,0.191,0.000646,0.0943,-10.101,0.0375,72.499,0.425
3fvNrRsXutjz8ZuMS67eBN,Summer Nights - Tiësto’s Deep House Remix,spotify:track:3fvNrRsXutjz8ZuMS67eBN,"Tiësto, John Legend, ",0.0114,0.616,0.887,0,0.387,-3.914,0.0568,123.984,0.427
44IDFP9CwgB7tj2HEyY4Zi,Have You Met Miss Jones,spotify:track:44IDFP9CwgB7tj2HEyY4Zi,"Kenny Garrett Quintet, Mulgrew Miller, Tony Reedus, Nat Reeves, Woody Shaw, ",0.484,0.604,0.237,0.492,0.0726,-19.828,0.0384,130.248,0.43
0afm4aa732OUJGXr0JGJ56,Walk Walk (20syl Remix),spotify:track:0afm4aa732OUJGXr0JGJ56,"Yael Naim, ",0.466,0.376,0.38,0.000265,0.189,-9.439,0.113,83.694,0.43
6s3GEN8wK0OMzzzZbXj0fu,Hymn For The Weekend - Seeb Remix,spotify:track:6s3GEN8wK0OMzzzZbXj0fu,"Coldplay, Seeb, ",0.00868,0.565,0.849,0.00000468,0.12,-3.516,0.0517,102.034,0.43
2fE4MbwX3QGMzNaMjGVhtw,Say Yes,spotify:track:2fE4MbwX3QGMzNaMjGVhtw,"Floetry, ",0.219,0.74,0.404,0.00000141,0.128,-12.947,0.0761,117.887,0.431
4bCCfBzdKxiA7tGWL0CZFm,Boyce And Hart,spotify:track:4bCCfBzdKxiA7tGWL0CZFm,"The Minus 5, ",0.000955,0.67,0.58,0.00128,0.22,-6.263,0.0306,114.981,0.433
6fy2SxEFRlk1CIdlvKRP0m,Something Better,spotify:track:6fy2SxEFRlk1CIdlvKRP0m,"Audien, Lady Antebellum, ",0.0626,0.552,0.839,0,0.253,-2.574,0.0673,126.06,0.434
2HLd7alxKkXHU2KmbGUUVm,Bridge,spotify:track:2HLd7alxKkXHU2KmbGUUVm,"High Highs, ",0.902,0.602,0.359,0.0263,0.0946,-7.893,0.0244,90.458,0.437
0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,spotify:track:0prNGof3XqfTvNDxHonvdK,"Alessia Cara, ",0.0294,0.591,0.741,0,0.11,-5.751,0.139,97.048,0.439
0sngiVJyKV4dysUNCmkTi9,Disappear,spotify:track:0sngiVJyKV4dysUNCmkTi9,"Tom Staar, NEW_ID, ",0.00378,0.554,0.974,0.0000133,0.415,-3.092,0.0553,125.976,0.439
3hY3MPL9hAITPgVfiVlL5K,Stella By Starlight,spotify:track:3hY3MPL9hAITPgVfiVlL5K,"Joe Lovano, ",0.926,0.581,0.163,0.861,0.116,-16.612,0.0547,88.101,0.443
3p5RVnBFzE2flDBfBvPxOO,Second Heartbeat,spotify:track:3p5RVnBFzE2flDBfBvPxOO,"Shy Girls, ",0.64,0.731,0.335,0.271,0.14,-9.672,0.0438,94.991,0.444
4uNDs2TBsv2KX9b4LIxfdt,Aloha,spotify:track:4uNDs2TBsv2KX9b4LIxfdt,"Møme, Merryn Jeann, ",0.205,0.564,0.709,0.0000834,0.12,-5.955,0.147,100.095,0.444
4UXSYJDEgOlMX3MXVkaiyH,It's Only Life,spotify:track:4UXSYJDEgOlMX3MXVkaiyH,"The Shins, ",0.0476,0.627,0.623,0.00000109,0.149,-6.613,0.0267,147.983,0.447
2MR7uOIOsLEgRL6xi9p5pS,Weight in Gold (feat. Seal),spotify:track:2MR7uOIOsLEgRL6xi9p5pS,"Gallant, Seal, ",0.511,0.751,0.311,0,0.0722,-11.528,0.0504,119.944,0.451
6LOSim9S9v2saFtPEWGhg6,CNTRL,spotify:track:6LOSim9S9v2saFtPEWGhg6,"Marcus Schössow, Dave Winnel, ",0.0218,0.579,0.942,0.8,0.298,-5.455,0.0904,128.003,0.451
0Oe49j06Bjrxs8PltuVeaW,On The Floor,spotify:track:0Oe49j06Bjrxs8PltuVeaW,"Jennifer Lopez, Pitbull, ",0.0905,0.763,0.679,0.000553,0.0949,-6.299,0.0981,129.997,0.451
4NFoWbS7vtaeB2h4DexoFk,Millionaire (feat. Nelly) - Alan Walker Remix,spotify:track:4NFoWbS7vtaeB2h4DexoFk,"Cash Cash, Digital Farm Animals, Nelly, Alan Walker, ",0.0186,0.602,0.807,0,0.148,-4.577,0.0545,96.044,0.453
6keKDGemOj5o7VJHNVaeYl,Bee Blues,spotify:track:6keKDGemOj5o7VJHNVaeYl,"Brad Mehldau Trio, ",0.804,0.573,0.271,0.8,0.0877,-16.138,0.0489,130.623,0.454
64mSigGWctZbfbfFpmBeer,Show Me the Way,spotify:track:64mSigGWctZbfbfFpmBeer,"Earth & Wind & Fire feat. Raphael Saadiq, ",0.428,0.602,0.497,0.000978,0.342,-5.865,0.0534,139.99,0.454
2zhk0kypGeOPsaaZcjyc14,Burning House,spotify:track:2zhk0kypGeOPsaaZcjyc14,"Cam, ",0.887,0.728,0.253,0.0000111,0.133,-8.427,0.0304,140.923,0.455
1JIonCKtbUUkRIeEJrQBGU,Comeback Kid,spotify:track:1JIonCKtbUUkRIeEJrQBGU,"The Band Perry, ",0.273,0.781,0.688,0,0.115,-5.718,0.0472,127.977,0.456
0oYo06FRCBtrE3kWrDcsDF,I Hope That I Don't Fall In Love With You,spotify:track:0oYo06FRCBtrE3kWrDcsDF,"Tom Waits, ",0.919,0.558,0.177,0.000211,0.113,-16.368,0.028,85.887,0.459
7h9ktTq5GmXrk8oj8YshSP,Waters Of March - Tim Biro Edit,spotify:track:7h9ktTq5GmXrk8oj8YshSP,"Penderstreet Steppers, Harry ""The It"" Dennis, ",0.777,0.96,0.46,0.821,0.112,-11.601,0.235,108.85,0.459
1OBlp2GgUQbPMtGNYg4Kdn,Perfect Melody,spotify:track:1OBlp2GgUQbPMtGNYg4Kdn,"Nano, ",0.125,0.693,0.613,0,0.111,-6.209,0.0268,117.993,0.46
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,spotify:track:0azC730Exh71aQlOt9Zj3y,"Calvin Harris, Rihanna, ",0.199,0.63,0.928,0.124,0.148,-2.787,0.0331,123.963,0.46
2uZElNH5HVuRQbWQCkLi8G,The Universe - Radio Edit,spotify:track:2uZElNH5HVuRQbWQCkLi8G,"Lush & Simon, ",0.12,0.514,0.884,0,0.389,-1.873,0.05,127.916,0.46
0AZTkbO9umWmABq28mfkle,Love Natural,spotify:track:0AZTkbO9umWmABq28mfkle,"Frank Mccomb, ",0.663,0.64,0.678,0.0244,0.128,-7.945,0.065,86.718,0.463
5W7fIifB8wRBPN6yOcHpi2,Samba de uma nota só,spotify:track:5W7fIifB8wRBPN6yOcHpi2,"Vanessa Da Mata, ",0.472,0.724,0.573,0.00445,0.107,-8.346,0.0356,88.028,0.463
1HazDXnvOTubBFmZnabq7Q,So In Love - feat. Anthony Hamilton,spotify:track:1HazDXnvOTubBFmZnabq7Q,"Jill Scott, ",0.363,0.709,0.704,0,0.344,-6.021,0.0486,102.003,0.464
0FgdZknl6J2sbiYOnVg6Y1,Together,spotify:track:0FgdZknl6J2sbiYOnVg6Y1,"The Magician, ",0.0978,0.719,0.853,0.0000858,0.113,-3.938,0.0356,121.996,0.464
0yudq8TZZ686FPj3fMKcFd,Coconut Skins - Live At Fingerprints,spotify:track:0yudq8TZZ686FPj3fMKcFd,"Damien Rice, ",0.143,0.321,0.422,0,0.955,-7.687,0.029,98.238,0.465
00CIFNT8kOm61dupysBFp8,Garden of Delight,spotify:track:00CIFNT8kOm61dupysBFp8,"Jan Lundgren Trio, ",0.876,0.427,0.287,0.874,0.133,-19.834,0.0346,104.407,0.467
6rZtjKNEHEOZZDjVK1KzjO,Obsession,spotify:track:6rZtjKNEHEOZZDjVK1KzjO,"Sarah Vaughan, ",0.242,0.668,0.494,0.00000319,0.0918,-14.149,0.0649,82.229,0.467
0VZ9xPNa6ROafP6GYYuv2S,Marry Me,spotify:track:0VZ9xPNa6ROafP6GYYuv2S,"Train, ",0.829,0.366,0.269,0.0000167,0.108,-8.456,0.0287,86.577,0.468
1rBWS8YQnheKdXbDC027gd,Lovin,spotify:track:1rBWS8YQnheKdXbDC027gd,"Breathe Carolina, APEK, Neon Hitch, ",0.0175,0.521,0.841,0,0.17,-4.041,0.0709,127.986,0.469
